,year,country,stateProvince,Latitude,Longitude,acceptedNameUsage,kingdom,phylum,class,order,family,genus,specificEpithet,taxonRank
6293,1990.0,Spain,Caceres,40.26,-5.85,Rhode scutiventris,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,scutiventris,Species
6294,1882.0,Spain,Asturias,43.01,-5.76,Rhode scutiventris,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,scutiventris,Species
6295,1990.0,Spain,Salamanca,40.4,-5.71,Rhode scutiventris,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,scutiventris,Species
6296,1990.0,Spain,Ourense,42.31,-7.98,Rhode scutiventris,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,scutiventris,Species
6297,1996.0,Portugal,Santarem,39.11,-8.57,Rhode scutiventris,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,scutiventris,Species
6298,1996.0,Portugal,Vila Real,41.51,-7.79,Rhode scutiventris,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,scutiventris,Species
6299,1996.0,Portugal,Guarda,40.4,-7.63,Rhode scutiventris,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,scutiventris,Species
6300,1996.0,Portugal,Coimbra,40.17,-8.31,Rhode scutiventris,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,scutiventris,Species
6301,1982.0,Spain,Salamanca,40.51,-6.01,Rhode scutiventris,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,scutiventris,Species
6302,1990.0,Portugal,Braga,41.63,-8.04,Rhode scutiventris,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,scutiventris,Species
6303,1990.0,Portugal,Lisboa,39.17,-9.04,Rhode scutiventris,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,scutiventris,Species
6304,1996.0,Portugal,Leiria,39.91,-8.54,Rhode scutiventris,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,scutiventris,Species
6305,1996.0,Portugal,Braga,41.75,-8.11,Rhode scutiventris,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,scutiventris,Species
6306,2004.0,Portugal,Leiria,39.55,-8.83,Rhode scutiventris,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,scutiventris,Species
6307,1996.0,Portugal,Guarda,40.77,-7.34,Rhode scutiventris,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,scutiventris,Species
6308,2008.0,Portugal,Setubal,38.51,-8.98,Rhode scutiventris,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,scutiventris,Species
6309,1990.0,Portugal,Porto,41.18,-8.5,Rhode scutiventris,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,scutiventris,Species
6310,1990.0,Spain,Cadiz,36.25,-5.96,Rhode scutiventris,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,scutiventris,Species
6311,1990.0,Spain,La Coruna,42.78,-9.08,Rhode scutiventris,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,scutiventris,Species
6312,2007.0,Portugal,Lisboa,39.27,-9.1,Rhode scutiventris,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,scutiventris,Species
6313,1982.0,Spain,Tarragona,40.8,0.51,Speleoharpactea levantina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,levantina,Species
6314,1982.0,Spain,Castellon,39.98,-0.03,Speleoharpactea levantina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,levantina,Species
6315,1982.0,Spain,Castellon,40.36,0.08,Speleoharpactea levantina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,levantina,Species
6316,1982.0,Spain,Castellon,40.46,0.17,Speleoharpactea levantina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,levantina,Species
6317,2017.0,Portugal,Faro,37.05,-8.08,Dysdera crocata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,crocata,Species
6318,2017.0,Portugal,Faro,37.09,-8.19,Dysdera erythrina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,erythrina,Species
6319,1991.0,Spain,Barcelona,41.78,2.43,Dysdera crocata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,crocata,Species
6320,1991.0,Spain,Barcelona,41.77,2.44,Dysdera crocata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,crocata,Species
6321,2013.0,Spain,Barcelona,41.3,2.04,Dysdera crocata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,crocata,Species
6322,2016.0,Spain,Alava,42.5,-2.49,Dysdera crocata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,crocata,Species
6323,2016.0,Spain,Alava,42.5,-2.5,Dysdera crocata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,crocata,Species
6324,2016.0,Spain,Alava,42.5,-2.5,Dysdera erythrina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,erythrina,Species
6325,2016.0,Spain,Alava,42.5,-2.5,Dysdera erythrina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,erythrina,Species
6326,2014.0,Spain,Lerida,41.6,0.97,Dysdera crocata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,crocata,Species
6327,2014.0,Spain,Lerida,41.6,0.97,Harpactea serena,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,serena,Species
6328,1992.0,Spain,Asturias,43.3,-5.05,Dysdera erythrina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,erythrina,Species
6329,1992.0,Spain,Leon,43.21,-4.9,Dysdera erythrina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,erythrina,Species
6330,1992.0,Spain,Leon,43.21,-4.9,Harpactea hombergi,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,hombergi,Species
6331,1992.0,Spain,Leon,43.2,-4.91,Harpactea hombergi,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,hombergi,Species
6332,2015.0,Spain,Almeria,36.82,-2.06,Harpactea blasi,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,blasi,Species
6333,2015.0,Spain,Baleares,39.91,4.06,Dysdera crocata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,crocata,Species
6334,2015.0,Spain,Baleares,39.91,4.08,Dysdera crocata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,crocata,Species
6335,2016.0,Spain,Baleares,40.0,3.9,Dysdera crocata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,crocata,Species
6336,2016.0,Spain,Baleares,39.99,4.23,Dysdera crocata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,crocata,Species
6337,2016.0,Spain,Baleares,39.89,4.25,Dysdera crocata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,crocata,Species
6338,2016.0,Spain,Baleares,39.94,4.24,Dysdera crocata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,crocata,Species
6339,2016.0,Spain,Baleares,39.94,4.26,Dysdera crocata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,crocata,Species
6340,2016.0,Spain,Baleares,39.82,4.22,Dysdera crocata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,crocata,Species
6341,2016.0,Spain,Baleares,39.87,4.29,Dysdera crocata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,crocata,Species
6342,2016.0,Spain,Baleares,39.85,4.22,Dysdera crocata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,crocata,Species
6343,2016.0,Spain,Baleares,40.0,3.9,Dysdera lata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,lata,Species
6344,2015.0,Spain,Baleares,39.91,4.08,Harpactea dufouri,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,dufouri,Species
6345,2016.0,Spain,Baleares,40.0,3.9,Harpactea dufouri,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,dufouri,Species
6346,2016.0,Spain,Baleares,39.99,4.23,Harpactea dufouri,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,dufouri,Species
6347,2016.0,Spain,Baleares,39.89,4.25,Harpactea dufouri,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,dufouri,Species
6348,2016.0,Spain,Baleares,39.94,4.26,Harpactea dufouri,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,dufouri,Species
6349,2016.0,Spain,Baleares,39.91,4.08,Harpactea dufouri,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,dufouri,Species
6350,2016.0,Spain,Baleares,39.84,4.29,Harpactea dufouri,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,dufouri,Species
6351,2016.0,Spain,Baleares,39.94,4.24,Harpactea dufouri,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,dufouri,Species
6352,1992.0,Spain,Asturias,43.31,-5.05,Dysdera fuscipes,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,fuscipes,Species
6353,1992.0,Spain,Asturias,43.26,-4.95,Harpactea hombergi,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,hombergi,Species
6354,2003.0,Spain,Huelva,37.62,-6.58,Dysdera crocata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,crocata,Species
6355,2007.0,Spain,Huelva,37.19,-6.93,Dysdera lusitanica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,lusitanica,Species
6356,2018.0,Spain,Huelva,37.17,-6.96,Dysdera lusitanica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,lusitanica,Species
6357,2018.0,Spain,Huelva,37.65,-6.61,Dysdera lusitanica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,lusitanica,Species
6358,2017.0,Spain,Ciudad Real,39.14,-3.64,Dysdera crocata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,crocata,Species
6359,2011.0,Portugal,Bragança,41.51,-7.17,Dysdera fuscipes,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,fuscipes,Species
6360,2013.0,Spain,Lerida,42.54,-0.87,Dysdera fuscipes,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,fuscipes,Species
6361,2013.0,Spain,Lerida,42.54,-0.87,Harpactea hombergi,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,hombergi,Species
6362,2013.0,Spain,Lerida,42.54,-0.87,Parachtes teruelis,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,teruelis,Species
6363,2013.0,Spain,Lerida,42.54,0.87,Harpactea hombergi,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,hombergi,Species
6364,2014.0,Spain,Ciudad Real,39.35,-4.35,Dysdera gamarrae,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,gamarrae,Species
6365,2014.0,Spain,Ciudad Real,39.35,-4.35,Harpactea hombergi,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,hombergi,Species
6366,2014.0,Spain,Ciudad Real,39.36,-4.41,Harpactea hombergi,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,hombergi,Species
6367,2014.0,Spain,Caceres,39.83,-6.06,Dysdera gamarrae,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,gamarrae,Species
6368,2014.0,Spain,Caceres,39.83,-6.06,Harpactea hombergi,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,hombergi,Species
6369,2014.0,Spain,Caceres,39.82,-6.03,Harpactea fageli,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,fageli,Species
6370,2014.0,Spain,Caceres,39.82,-6.03,Harpactea hombergi,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,hombergi,Species
6371,2013.0,Spain,Huesca,42.59,0.15,Dysdera erythrina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,erythrina,Species
6372,2013.0,Spain,Huesca,42.59,0.15,Dysdera falciformis,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,falciformis,Species
6373,2013.0,Spain,Huesca,42.59,0.15,Rhode scutiventris,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,scutiventris,Species
6374,2013.0,Spain,Leon,43.17,-4.9,Rhode scutiventris,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,scutiventris,Species
6375,2013.0,Spain,Leon,43.14,-4.94,Dysdera erythrina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,erythrina,Species
6376,2013.0,Spain,Leon,43.14,-4.94,Harpactea hombergi,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,hombergi,Species
6377,2013.0,Spain,Leon,43.14,-4.94,Rhode scutiventris,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,scutiventris,Species
6378,2013.0,Spain,Leon,43.17,-4.9,Dysdera erythrina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,erythrina,Species
6379,2013.0,Spain,Leon,43.17,-4.9,Harpactea hombergi,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,hombergi,Species
6380,2013.0,Spain,Leon,43.17,-4.9,Rhode scutiventris,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,scutiventris,Species
6381,2014.0,Spain,Granada,36.96,-3.41,Harpactea hombergi,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,hombergi,Species
6382,2014.0,Spain,Baleares,39.84,2.98,Dysdera arnedoi,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,arnedoi,Species
6383,1971.0,Spain,Baleares,39.91,3.05,Parachtes riberai,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,riberai,Species
6384,2016.0,Spain,Baleares,39.76,2.76,Parachtes riberai,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,riberai,Species
6385,2016.0,Spain,Baleares,39.82,-2.89,Parachtes riberai,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,riberai,Species
6386,2014.0,Spain,Baleares,39.84,2.98,Parachtes riberai,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,riberai,Species
6387,2003.0,Spain,Baleares,39.79,3.1,Parachtes riberai,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,riberai,Species
6388,2015.0,Spain,Baleares,39.86,3.02,Parachtes riberai,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,riberai,Species
6389,2003.0,Spain,Baleares,39.71,2.61,Parachtes riberai,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,riberai,Species
6390,1971.0,Spain,Baleares,39.91,3.05,Dysdera balearica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,balearica,Species
6391,2003.0,Spain,Baleares,39.79,3.1,Dysdera balearica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,balearica,Species
6392,1971.0,Spain,Baleares,39.92,3.09,Dysdera balearica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,balearica,Species
6393,2003.0,Spain,Baleares,39.71,2.61,Dysdera balearica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,balearica,Species
6394,2010.0,Spain,Baleares,38.91,1.45,Dysdera crocata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,crocata,Species
6395,2014.0,Spain,Baleares,39.52,2.82,Dysdera crocata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,crocata,Species
6396,2014.0,Spain,Baleares,39.73,3.33,Dysdera crocata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,crocata,Species
6397,2003.0,Spain,Baleares,39.71,3.45,Dysdera crocata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,crocata,Species
6398,1971.0,Spain,Baleares,39.71,3.45,Dysdera crocata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,crocata,Species
6399,2014.0,Spain,Baleares,39.58,2.54,Dysdera crocata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,crocata,Species
6400,2013.0,Spain,Baleares,39.26,3.05,Dysdera crocata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,crocata,Species
6401,2014.0,Spain,Baleares,39.72,2.68,Dysdera crocata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,crocata,Species
6402,2014.0,Spain,Baleares,39.67,2.56,Dysdera crocata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,crocata,Species
6403,2003.0,Spain,Baleares,39.44,3.24,Dysdera crocata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,crocata,Species
6404,2003.0,Spain,Baleares,39.45,3.18,Dysdera crocata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,crocata,Species
6405,2013.0,Spain,Baleares,39.59,2.36,Dysdera crocata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,crocata,Species
6406,2014.0,Spain,Baleares,39.54,3.19,Dysdera crocata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,crocata,Species
6407,2003.0,Spain,Baleares,39.59,3.08,Dysdera crocata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,crocata,Species
6408,1968.0,Spain,Baleares,39.92,3.09,Dysdera crocata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,crocata,Species
6409,2014.0,Spain,Baleares,39.84,2.98,Dysdera crocata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,crocata,Species
6410,2015.0,Spain,Baleares,39.86,3.02,Dysdera crocata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,crocata,Species
6411,2014.0,Spain,Baleares,39.72,2.78,Dysdera crocata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,crocata,Species
6412,2003.0,Spain,Baleares,39.72,2.95,Dysdera crocata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,crocata,Species
6413,2003.0,Spain,Baleares,39.52,2.92,Dysdera crocata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,crocata,Species
6414,2014.0,Spain,Baleares,39.52,2.91,Dysdera crocata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,crocata,Species
6415,2003.0,Spain,Baleares,39.35,3.01,Dysdera crocata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,crocata,Species
6416,2013.0,Spain,Baleares,39.57,2.35,Dysdera crocata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,crocata,Species
6417,2014.0,Spain,Baleares,39.57,2.35,Dysdera crocata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,crocata,Species
6418,2014.0,Spain,Baleares,39.54,2.62,Dysdera lata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,lata,Species
6419,2010.0,Spain,Baleares,38.91,1.45,Harpactea dufouri,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,dufouri,Species
6420,2003.0,Spain,Baleares,39.79,3.1,Harpactea dufouri,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,dufouri,Species
6421,2015.0,Spain,Baleares,39.79,3.1,Harpactea dufouri,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,dufouri,Species
6422,2015.0,Spain,Baleares,39.6,2.4,Harpactea dufouri,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,dufouri,Species
6423,2015.0,Spain,Baleares,39.52,2.82,Harpactea dufouri,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,dufouri,Species
6424,2003.0,Spain,Baleares,39.67,2.49,Harpactea dufouri,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,dufouri,Species
6425,1971.0,Spain,Baleares,39.91,3.05,Harpactea dufouri,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,dufouri,Species
6426,2015.0,Spain,Baleares,39.72,2.68,Harpactea dufouri,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,dufouri,Species
6427,2013.0,Spain,Baleares,39.65,2.48,Harpactea dufouri,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,dufouri,Species
6428,2015.0,Spain,Baleares,39.65,2.48,Harpactea dufouri,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,dufouri,Species
6429,2003.0,Spain,Baleares,39.44,3.24,Harpactea dufouri,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,dufouri,Species
6430,2003.0,Spain,Baleares,39.45,3.18,Harpactea dufouri,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,dufouri,Species
6431,2014.0,Spain,Baleares,39.54,2.62,Harpactea dufouri,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,dufouri,Species
6432,2014.0,Spain,Baleares,39.56,3.0,Harpactea dufouri,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,dufouri,Species
6433,2015.0,Spain,Baleares,39.86,3.02,Harpactea dufouri,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,dufouri,Species
6434,1971.0,Spain,Baleares,39.92,3.09,Harpactea dufouri,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,dufouri,Species
6435,1971.0,Spain,Baleares,39.91,3.09,Harpactea dufouri,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,dufouri,Species
6436,2003.0,Spain,Baleares,39.72,2.95,Harpactea dufouri,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,dufouri,Species
6437,2003.0,Spain,Baleares,39.72,2.95,Harpactea dufouri,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,dufouri,Species
6438,2003.0,Spain,Baleares,39.58,2.35,Harpactea dufouri,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,dufouri,Species
6439,2003.0,Spain,Baleares,39.35,2.91,Harpactea dufouri,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,dufouri,Species
6440,2014.0,Spain,Baleares,39.57,2.35,Harpactea dufouri,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,dufouri,Species
6441,2003.0,Spain,Baleares,39.71,2.62,Harpactea dufouri,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,dufouri,Species
6442,1995.0,Spain,Zaragoza,41.76,-1.11,Eresus kollari,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,kollari,Species
6443,2010.0,Spain,Madrid,40.48,-3.36,Eresus kollari,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,kollari,Species
6444,1936.0,Portugal,Beja,37.88,-8.16,Eresus kollari,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,kollari,Species
6445,2011.0,Portugal,Viana do Castelo,41.65,-8.82,Eresus kollari,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,kollari,Species
6446,1885.0,Spain,Madrid,40.03,-3.6,Eresus kollari,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,kollari,Species
6447,2004.0,Portugal,Bragança,41.31,-6.44,Eresus kollari,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,kollari,Species
6448,2011.0,Spain,Valencia,39.59,-0.46,Eresus kollari,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,kollari,Species
6449,1995.0,Spain,Jaen,37.94,-2.93,Eresus kollari,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,kollari,Species
6450,1995.0,Spain,Teruel,40.15,-1.03,Eresus kollari,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,kollari,Species
6451,1903.0,Spain,Zaragoza,41.6,-0.83,Eresus kollari,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,kollari,Species
6452,2004.0,Portugal,Beja,37.7,-8.08,Eresus kollari,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,kollari,Species
6453,1910.0,Spain,Ciudad Real,38.98,-3.93,Eresus kollari,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,kollari,Species
6454,1995.0,Spain,Baleares,39.65,2.94,Eresus kollari,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,kollari,Species
6455,2003.0,Spain,Cadiz,36.68,-6.13,Eresus kollari,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,kollari,Species
6456,2002.0,Spain,Avila,40.55,-5.1,Eresus kollari,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,kollari,Species
6457,1926.0,Spain,Tarragona,41.23,0.55,Eresus kollari,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,kollari,Species
6458,1927.0,Portugal,Guarda,40.49,-7.59,Eresus kollari,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,kollari,Species
6459,1928.0,Portugal,Guarda,40.53,-7.26,Eresus kollari,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,kollari,Species
6460,1936.0,Portugal,Setubal,38.46,-8.71,Eresus kollari,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,kollari,Species
